Average City MPG
15.540983606557377
15.923809523809524
15.848484848484848
15.427272727272728
16.154761904761905
16.88095238095238
17.609756097560975
16.952380952380953
16.39423076923077
17.8125
18.941860465116278
18.710526315789473
19.696428571428573
20.322033898305083
21.308823529411764
21.772058823529413
21.012738853503183
19.896296296296295
19.386138613861387
19.532608695652176
21.585714285714285
19.853932584269664
19.92079207920792
19.663265306122447
19.983050847457626
